created_at,full_text,screen_name,location,description,followers_count,friends_count,statuses_count,verified,full_retweet_text
2020-05-29 20:38:15+00:00,RT @OpIndia_com: The doctor named Ibrahim had hidden details of him having coronavirus and treated patients at his clinic for two days with…,Sanchit91944970,kolkata india,"Zindagi ek safar hai suhaana,,
yhaa kal kyaa ho kisne jaana...",91,512,1599,False,"The doctor named Ibrahim had hidden details of him having coronavirus and treated patients at his clinic for two days without informing the health officials
https://t.co/fg9Gr5ryl3"
2020-05-29 20:38:17+00:00,"Akola saw a spike of 72 cases on Wednesday, the highest one-day spike in Vidarbha, taking the total number of cases in the district to over 500. The district has reported 28 deaths, with two more Covid-19 deaths reported on Wednesday.
#Covid_19 #Akola 
@PIB_India",xdAJ3ntUldPWA56,pune india,"tiktok I'd
https://t.co/hDPrEJgz8M",6,27,18,False,
2020-05-29 20:38:25+00:00,RT @WhiteHouse: China protected itself against the Coronavirus while exposing the rest of the world—at immense cost of human life. https://…,sham_gaikwad76,india pune,".I LOVE MY RELIGION & MY COUNTRY..
JAY HIND ..
JAY MAHARASHTRA
.",105,642,7449,False,China protected itself against the Coronavirus while exposing the rest of the world—at immense cost of human life. https://t.co/GHQ07nIYVV
2020-05-29 20:38:36+00:00,RT @iMac_too: Tablighis,neelamrr1974,india,,911,196,199300,False,Tablighis https://t.co/kvItLqHF1V
2020-05-29 20:38:36+00:00,"RT @ShemarooEnt: We have high regards for all the good work, especially the spiritual and social service, that ISKCON has done over the yea…",patriotprateek,mumbai india,Discovering myself,166,562,3573,False,"We have high regards for all the good work, especially the spiritual and social service, that ISKCON has done over the years to benefit countless people across India and elsewhere.
 
ISKCON's contributions of feeding 5 crore meals during the COVID lockdown is praiseworthy."
2020-05-29 20:38:40+00:00,RT @themojo_in: Delhi government combines hotels with hospitals to convert them into extended #COVID19 hospitals.,prachi_capricon,india,,379,493,17713,False,Delhi government combines hotels with hospitals to convert them into extended #COVID19 hospitals.
2020-05-29 20:38:48+00:00,"RT @BJP4Bengal: Kolkata Armed Police peronnel erupt in protests, again. Hurls bricks at their own force. They had complained about being ke…",Isinghshivam,kolkata india,Ex-IMTian (Ghaziabad Campus)|| Retail Enthusiast || Strategist ||RTs r nt endorsement|| Inspire with expression ||Nationalist|| RW ||,85,496,2229,False,"Kolkata Armed Police peronnel erupt in protests, again. Hurls bricks at their own force. They had complained about being kept with cops who had tested positive for Covid. As a result of which more cops have contracted the infection! Home minister Mamata Banerjee fails WB police! https://t.co/omtaiI72WT"
2020-05-29 20:38:50+00:00,"RT @srivatsayb: PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers acro…",AmarNathyo,new delhi india,"Sports Coach | Basketball with DSWBA |

Former Kho Kho Coach @tokkmf.",64,46,497,False,"PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers across India. Such an Ad would cost approx ₹8 cr in just Delhi🙄

Is PM CARES being used for Ads?

P.S. 50 AIIMS staff are COVID bcos they lack good masks &amp; PPE"
2020-05-29 20:38:53+00:00,"RT @rishibagree: A CM wants workers to start work, regardless of lockdown, bcoz she wants to make her state great again. A worker told the…",shyamgupta128,aligarh india,,257,853,77911,False,"A CM wants workers to start work, regardless of lockdown, bcoz she wants to make her state great again. A worker told the CM, that he never paid attention to the lockdown, worked everyday, non-stop, and even could not cope with 24 hours of work due to having too much work."
2020-05-29 20:38:54+00:00,"RT @RanaAyyub: As India hits the peak of the pandemic, our indifferent regime is focused on silencing activists and journalists. Two Pinjra…",WaseemAamiri,bengaluru india,,57,44,1402,False,"As India hits the peak of the pandemic, our indifferent regime is focused on silencing activists and journalists. Two Pinjra Tod members, both women,  sent to judicial custody for 14 days for protesting against the citizenship bill.  https://t.co/CIssSbmthN"
2020-05-29 20:39:08+00:00,"What does #CycloneAmphan in corona times really mean in the context of climate change? Author @GhoshAmitav joins @sardesairajdeep to elaborate more on this. #ITVideo
Full video of the conversation - https://t.co/JqlTXS52IM https://t.co/Fs6nnbTEpH",IndiaToday,india,"Brings you news breaks: Exclusive political, entertainment, sports insight, unbiased-nonaligned. We are also on Instagram : https://t.co/qf1v42FMpb",5281544,228,750769,True,
2020-05-29 20:39:14+00:00,"RT @airnewsalerts: US President Donald Trump announces that the US is terminating its relationship with the WHO.

Trump says the World need…",RakeshRaina5,new delhi india,Let us celebrate all the good things about our motherland and correct the negatives!,224,289,5621,False,"US President Donald Trump announces that the US is terminating its relationship with the WHO.

Trump says the World needs answers from China on the Virus.

#Video:The White House https://t.co/yyHbzKo0Vd"
2020-05-29 20:39:14+00:00,"@WhiteHouse Look at this tweet of Chinese officer sitting in Beijing. He literally accused US for spreading COVID 19.

How on earth he using Twitter in Beijing when it is banned in China.

And on top of it no action by Twitter against his account.

Twitter is a weapon of China against US. https://t.co/chxRk3rci6",abhishekanand_g,new delhi india,PROUD TO BE INDIAN🤘🤘,383,2992,20194,False,
2020-05-29 20:39:16+00:00,RT @sheela2010: ⁦@SachinPilot⁩ is angry and how! My interview with him taken in Jaipur.  https://t.co/a3oiLxifgr,neeleshrathod,ahmadabad city india,Journalist,257,148,23343,False,⁦@SachinPilot⁩ is angry and how! My interview with him taken in Jaipur.  https://t.co/a3oiLxifgr
2020-05-29 20:39:19+00:00,"RT @Pun_Starr: If noise could destroy Coronavirus, Modiji would've asked us to switch to #RepublicTV together, instead of banging thaalis.",rayeesiyaana,mumbai india,retweet doesn't mean endorsement. If you are bhaakkt or hater please avoid my profile. kattar hindustani. 100% anti fascist!!,139,310,22980,False,"If noise could destroy Coronavirus, Modiji would've asked us to switch to #RepublicTV together, instead of banging thaalis."
2020-05-29 20:39:26+00:00,"RT @steve_hanke: It's time to end the #Sledgehammer lockdown and reopen the economy, carefully. https://t.co/NnLWUxX4bd",UnknownKhiladi,india,,162,1139,6646,False,"It's time to end the #Sledgehammer lockdown and reopen the economy, carefully. https://t.co/NnLWUxX4bd"
2020-05-29 20:39:27+00:00,Ventilators may not be the best treatment for severe covid-19 https://t.co/3zNBjldeaI,theworldinnews,uk india,The World in News is your new source to the World News from all around the Word,370,0,6990,False,
2020-05-29 20:39:27+00:00,"RT @GauravPandhi: Asking silly questions is worthwhile but in the middle of pandemic, when crores of labourers are suffering, the ignorance…",arupkb,india,"Believe humanism with justice & fair play is above all.Skeptic & liberal.Time to speak up, stand up &save this free & diverse nation from bigotry &fascism.",189,563,15729,False,"Asking silly questions is worthwhile but in the middle of pandemic, when crores of labourers are suffering, the ignorance of BJP about who is the Labour Minister is a mere 'GK Question'?

History won't forgive the mainstream media of our times for this betrayal @RubikaLiyaquat! https://t.co/92gsHrJnNV"
2020-05-29 20:39:30+00:00,"VMware could have 60% of staff working from home after coronavirus pandemic, CEO says https://t.co/HxgEqdSqXD",Sagar00393341,faridabad india,"Double News, Sports, Breaking News etc.",1,75,965,False,
2020-05-29 20:39:32+00:00,"RT @zainabsikander: None of this is normal.
1. Pandemic
2. Cyclone
3. Locusts
4. Dust storms
5. Earthquakes

These are not just mere coinci…",Jayini3,kolkata india,Liberal humanist..🗣️💁‍♀️,16,69,799,False,"None of this is normal.
1. Pandemic
2. Cyclone
3. Locusts
4. Dust storms
5. Earthquakes

These are not just mere coincidences.
Introspect.
Repent.
A higher power is telling us something."
2020-05-29 20:39:37+00:00,RT @AshishJaggi_1: @Cyber_Huntss WHO= Wuhan Health Organization,lost_vegabond,gaya india,"नमस्ते सदा वत्सले मातृभूमे 🇮🇳🙏
RW | Mechanical Engineer | Student | Teacher | Seeker | Loves Photography |
@IITGuwahati | @Chegg | @Cargill | @AdaniOnline",523,197,37997,False,@Cyber_Huntss WHO= Wuhan Health Organization
2020-05-29 20:39:40+00:00,"RT @IMFNews: #Bangladesh is the 60th country to receive IMF emergency financing. Today, US$732 million was approved by the IMF’s Executive…",KAShareef1,hyderabad india uae,socioeconomic involving social as well as economic factors.,9,38,582,False,"#Bangladesh is the 60th country to receive IMF emergency financing. Today, US$732 million was approved by the IMF’s Executive Board to help the country fight the social and economic challenges of #COVID19. https://t.co/cd3oNF09nE https://t.co/S1BrHqyb7T"
2020-05-29 20:39:46+00:00,RT @OpIndia_com: The doctor named Ibrahim had hidden details of him having coronavirus and treated patients at his clinic for two days with…,RABIES_KUMAR_,gilgit baltistan india,"librandu logon ki gand me aag 💥 laga k desh ko raushan karne ki ek koshish
🇮🇳",80,866,4449,False,"The doctor named Ibrahim had hidden details of him having coronavirus and treated patients at his clinic for two days without informing the health officials
https://t.co/fg9Gr5ryl3"
2020-05-29 20:39:51+00:00,"RT @tonygoldmark: Well nerds, I fuckin' did it.

Took me a global pandemic and a damn quarantine, but I did it.

I figured out the precise…",manandave18,india,,43,277,322,False,"Well nerds, I fuckin' did it.

Took me a global pandemic and a damn quarantine, but I did it.

I figured out the precise chronological order of all the MCU movies (so far) BY SCENE.

I'm out of my Goddamn mind. You're welcome. https://t.co/3VXjqk4kjQ"
2020-05-29 20:39:52+00:00,"RT @dhruv_rathee: India’s GDP Growth in 2019-2020 

Q1:     5.2%
Q2:    4.4% 
Q3:    4.1%
Q4:    3.1% 

The latest Q4 data is for Jan-March…",irose_Malik,new delhi india,"#Indian 

Dedicated for humanity. 🙏झेलम भी मैं, चिनार भी मैं, शिया भी मैं, सुन्नी भी मैं और पंडित भी",655,588,9209,False,"India’s GDP Growth in 2019-2020 

Q1:     5.2%
Q2:    4.4% 
Q3:    4.1%
Q4:    3.1% 

The latest Q4 data is for Jan-March 2020. The lockdown only started on 25th March, so this is pretty much before Corona caused Economic Crisis hit. 

This is a result of Govt’s failed policies."
2020-05-29 20:39:53+00:00,"RT @imRahulSanjeev: @ReallySwara My friend and her family are tested corona +ve, Her father is critically ill. No bed is available, said by…",singhvikash0,india,"रोजगार, शिक्षा, बेहतर पढ़ाई लिखाई, स्वास्थ्य, न्याय सबका हक है सबको मिले,सब लोग मिलजुलकर प्रेम से रहें यही ईश्वर से प्रार्थना है। गोदी मीडिया का कट्टर विरोधी",835,917,34103,False,"@ReallySwara My friend and her family are tested corona +ve, Her father is critically ill. No bed is available, said by all delhi hospitals. Kindly help 🙏 (Kaushal Arora) B-149, FF, Derawal nagar Delhi 110009 (9711059597)
@ArvindKejriwal  @MoHFW_INDIA @PMOIndia
Please retweet"
2020-05-29 20:39:56+00:00,"Irony is china thinks everything belogs to china, except covid19 virus which actually belongs to china.💁‍♂️ #China #chinavirus #IndiaChinaFaceOff #coronavirus #kunalkamra #carryminati #lockdownextension",Kushdhing_,mumbai india,"Vegan🌱
Aiming for Icarus,so that at the least I could reach the top of everest.",21,70,155,False,
2020-05-29 20:39:56+00:00,"RT @PiyushGoyal: Railways appeals to everyone to refrain from spreading unverified news, specially during times of COVID-19.

No Shramik Tr…",VivekCEO,india,Entrepreneur | Economics | Vegan | Ex-HRC & VP- ACIC | Studied in Germany & India | Coordinator Lucknow Parisangh,404,279,7184,False,"Railways appeals to everyone to refrain from spreading unverified news, specially during times of COVID-19.

No Shramik Train has taken 9 days to reach. Additionally, trains have not lost their way, but 71 out of 3,840 of them were diverted to avoid congested track of UP &amp; Bihar. https://t.co/UfidOUEYX6"
2020-05-29 20:39:56+00:00,"RT @jetairways2020: After the lockdown is great opportunity for @jetairways2020 to restart domestic flights, all should consider and commit…",jetairways2020,mumbai india,"India’s 🇮🇳 best premium airline based at @CSMIA_Official & @DelhiAirport’s, presently defunct, expected to resume operations late 2020 follow for live news.",909,1988,9195,False,"After the lockdown is great opportunity for @jetairways2020 to restart domestic flights, all should consider and commit to this. @PMOIndia @narendramodi @HardeepSPuri @MoCA_GoI @VisheshCC @GrantThorntonIN @AntonioGuizzet1 @JasonUnsworthAA @DGCAIndia 🛫🛫🛫🇮🇳🇮🇳🇮🇳 https://t.co/erEzMI8NzK"
2020-05-29 20:39:59+00:00,@realDonaldTrump Dear Mr. Trump please ban china🇨🇳 in all over world we are suffering corona virus and people are dying because of china.,Karanra67208500,patna india,With the new day comes new strength and new thoughts. .,19,0,1413,False,
2020-05-29 20:40:00+00:00,"BIG HIT- @realDonaldTrump Announces US ‘Terminating’ Relationship with @WHO
#Trump -""U.S. is ""terminating"" its relationship with the embattled #WHO over its failure to enact reforms in the face of concerns over its handling of the #COVID pandemic and its pro-China bias."" https://t.co/U7WSd9OsgC",dwivedi344,india,"पेशे से खबरनवीस हैं.. 
खांटी अवधी....वाया 'पुरबिया ऑक्सफोर्ड'",452,400,10618,False,
2020-05-29 20:40:01+00:00,"RT @imRahulSanjeev: @shivsunny My friend and her family are tested corona +ve, Her father is critically ill. No bed is available, said by a…",singhvikash0,india,"रोजगार, शिक्षा, बेहतर पढ़ाई लिखाई, स्वास्थ्य, न्याय सबका हक है सबको मिले,सब लोग मिलजुलकर प्रेम से रहें यही ईश्वर से प्रार्थना है। गोदी मीडिया का कट्टर विरोधी",835,917,34103,False,"@shivsunny My friend and her family are tested corona +ve, Her father is critically ill. No bed is available, said by all delhi hospitals. Kindly help 🙏 (Kaushal Arora) B-149, FF, Derawal nagar Delhi 110009 (9711059597)
@ArvindKejriwal  @MoHFW_INDIA @PMOIndia
Please retweet"
2020-05-29 20:40:01+00:00,"RT @steve_hanke: #India's #COVID19 deaths are low. But, its numbers are unreliable. #Hospitals struggle to identify cases due to low #Testi…",UnknownKhiladi,india,,162,1139,6646,False,"#India's #COVID19 deaths are low. But, its numbers are unreliable. #Hospitals struggle to identify cases due to low #Testing. #Doctors say patients with COVID19-like symptoms are dying but aren't diagnosed &amp; are uncounted. India is factual wonderland.
https://t.co/KHb2uYbVU6"
2020-05-29 20:40:02+00:00,RT @CMOGuj: CM Shri @vijayrupanibjp today interacted directly with the COVID-19 patients as well as with doctors-nurses at Civil Hospital i…,sprajapati9,ahmadabad city india,,171,142,2575,False,"CM Shri @vijayrupanibjp today interacted directly with the COVID-19 patients as well as with doctors-nurses at Civil Hospital in Ahmedabad through video conferencing and categorically assured about State Govt's determination to administer the life saving injection worth Rs.50,000 https://t.co/gEKJMcQPh9"
2020-05-29 20:40:06+00:00,"RT @ANI: China's cover-up of the Wuhan virus allowed the disease to spread all over the world, instigating a global pandemic that has cause…",only_abhishek,gurgaon india,"I am a Software Developer by profession, a true Indian by birth, a hindu by heart, and a political analyst by choice.",153,124,35411,False,"China's cover-up of the Wuhan virus allowed the disease to spread all over the world, instigating a global pandemic that has caused over 100000 American lives &amp; over a million lives worldwide. Chinese officials ignored their reporting obligations to WHO: US President Donald Trump https://t.co/jo15L2s38C"
2020-05-29 20:40:10+00:00,"Happy Birthday @aadiivaasii 🎂 , enjoy your special bday in this wonderful lockdown 😆... jokes part .. wish you happiness and success for the coming year",i5achin_,delhi india,"Love cricket , a filmy keeda and fond of 90’s music",269,684,3541,False,
2020-05-29 20:40:13+00:00,"RT @MrAndyNgo: Is it true that while you have demanded Portlanders “stay home” and not go out of town, you have left the city to go on a fa…",Esu767,india,"""If you just give me your heart, it will be enough."" - Hope",537,997,39697,False,"Is it true that while you have demanded Portlanders “stay home” and not go out of town, you have left the city to go on a family holiday? Are you tweeting from that trip right now? https://t.co/Uj6gQgupcM"
2020-05-29 20:40:18+00:00,#lockdown extended or lifted. #lockdownextension #lockdownlifted,mzs7990,mumbai india,"Advertising Professional🌐 , Brand Strategist🎏, Social Media Strategist📱🖱.. Enthusiast✌ & Passionate.",306,582,1297,False,
2020-05-29 20:40:26+00:00,"RT @archbombay: We invite you to participate in a special prayer service, from your homes, for the eradication of the Corona Virus Pandemic…",DaisyDcruz1,mumbai india,Reading novels and travelling all over places and adventure.....life is full of journey and challenges and face and fight for the problems of life,156,223,25494,False,"We invite you to participate in a special prayer service, from your homes, for the eradication of the Corona Virus Pandemic. https://t.co/4vLsROOH9q"
2020-05-29 20:40:29+00:00,"RT @srivatsayb: PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers acro…",manojjose,india,Liberal | Hydraulic Engineer | Travels to eat | Loves humour.,379,1361,12115,False,"PM Modi is publishing a 'Letter to Indians' tomorrow in newspapers

Its likely to be a front page Advert in 80+ papers across India. Such an Ad would cost approx ₹8 cr in just Delhi🙄

Is PM CARES being used for Ads?

P.S. 50 AIIMS staff are COVID bcos they lack good masks &amp; PPE"
2020-05-29 20:40:29+00:00,"RT @kunalkamra88: Should @yogrishiramdev be jailed for the misinformation he’s spreading about the corona virus?
https://t.co/AsFEA2mvPd

V…",Meowchick,india,A disappointment to myself.,266,61,21542,False,"Should @yogrishiramdev be jailed for the misinformation he’s spreading about the corona virus?
https://t.co/AsFEA2mvPd

Via @thepeeinghuman"
2020-05-29 20:40:30+00:00,RT @Bollyfriends: Test samples of Corona have been stolen by monkeys in Meerut. I guess they're taking the samples to Dr. Monkeyy. https://…,tejuuu__99,mumbai india,Shivsainik👑 Dreamer😌  Sagittarian♐️❤️ Khandwalite😍,24,215,90,False,Test samples of Corona have been stolen by monkeys in Meerut. I guess they're taking the samples to Dr. Monkeyy. https://t.co/hMZ1bpn3J5
2020-05-29 20:40:32+00:00,RT @sarthiv: It's Sanaullah's 3rd visit to counter in 3 days-to seek a refund on ticket he had booked for a train to Kolkata that got cance…,srishtishanker,delhi india,Media and communications professional who loves living,457,790,8372,False,"It's Sanaullah's 3rd visit to counter in 3 days-to seek a refund on ticket he had booked for a train to Kolkata that got cancelled. ""The last 2 times when my turn arrived, was told that there was no cash at counter. The 1,800 cash will help me feed my family for a few more days"" https://t.co/DKbkok5LSz"
2020-05-29 20:40:34+00:00,RT @ANINewsUP: Barabanki: A textile manufacturing unit begins manufacturing the red &amp; white 'gamcha' that Prime Minister Narendra Modi wore…,rohitsinghmum,mumbai india,#thinker #predator #traveler #withyou #freedom,76,680,11908,False,Barabanki: A textile manufacturing unit begins manufacturing the red &amp; white 'gamcha' that Prime Minister Narendra Modi wore while addressing the nation when he announced lockdown 2.0 on April 14. https://t.co/yccWKHQy8R
2020-05-29 20:40:35+00:00,"RT @PatrakaarPopat: URGENT!!
""My father is 76, and was tested positive for Covid. He is currently admitted at Max Hospital Saket and requir…",GaganGgndeep45,india,i am a gamer,4,100,557,False,"URGENT!!
""My father is 76, and was tested positive for Covid. He is currently admitted at Max Hospital Saket and requires a plasma therapy. 
We immediately need AB or B blood group plasma donor who has recovered from Covid in the past. 
If you can donate, please call 9811244045"""
2020-05-29 20:40:38+00:00,"RT @SuprajaKilari: .@ncbn Started AnnaCanteens to serve the empty stomach of poor, 3 times a day. Current ruling CM closed the Canteens as…",5rupeestweet,gujarat india,Paytm Karo Batch,94,12,3944,False,".@ncbn Started AnnaCanteens to serve the empty stomach of poor, 3 times a day. Current ruling CM closed the Canteens as soon as he came in to Power. 

Atleast During this #COVID19 pandemic they would have prevented many poor destitutes die from hunger.😦

#1YearOfMassDestruction https://t.co/pFzJr85cIn"
2020-05-29 20:40:41+00:00,"Citing Joblessness As a consequence of Lockdown, Man Ends Life in Entrance of Prepare in...
https://t.co/Y8EjnJfVau",csybuzz,india,"CsyBuzz brings the latest news, online Media information, views & updates from the world...!",13,0,8732,False,
2020-05-29 20:40:50+00:00,"@PressSec @realDonaldTrump @marcthiessen Look at this tweet of Chinese officer sitting in Beijing. He literally accused US for spreading COVID 19.

How on earth he using Twitter in Beijing when it is banned in China.

And on top of it no action by Twitter against his account.

Twitter is a weapon of China against US. https://t.co/uCxFXX8zTU",abhishekanand_g,new delhi india,PROUD TO BE INDIAN🤘🤘,383,2992,20194,False,
2020-05-29 20:40:51+00:00,RT @MumbaiMirror: #COVID19: Railway Board Chairman address the media,DaisyDcruz1,mumbai india,Reading novels and travelling all over places and adventure.....life is full of journey and challenges and face and fight for the problems of life,156,223,25494,False,#COVID19: Railway Board Chairman address the media
2020-05-29 20:40:52+00:00,RT @absolutesatya: WHAT?,irffankhaa,pune india,Lala,11,305,101,False,WHAT? https://t.co/bzz9Ve7Dyy
2020-05-29 20:40:58+00:00,It will take time to sink #COVID19 #WHO #USA https://t.co/WeLoukZFuc,AkashAnand08078,pune india,"Extrovert, Sales guy, Motivational speaker, Think big achieve bigger, aspire to become world's biggest sales leader and guru",20,59,241,False,
2020-05-29 20:40:59+00:00,"RT @jazzing_it: Cruelty to another level, is there an organization which can reach out to them?",swapsd,mumbai india,"Wildlife, Nature, Sports, foodie, reading, cooking and horror enthusiast...that's all folks. 😉",230,414,17344,False,"Cruelty to another level, is there an organization which can reach out to them? https://t.co/UnKZWGTskp"
2020-05-29 20:41:04+00:00,"RT @JenWingetTeam: Not even Corona could stop your EXTENDED FAMILY to Cut your Birthday cake TOGETHER!!!
Here is how they got together to c…",manvi_upadhyay,mumbai india,"love @jenwinget !
A Cinephile! Dentist by profession",1600,216,17714,False,"Not even Corona could stop your EXTENDED FAMILY to Cut your Birthday cake TOGETHER!!!
Here is how they got together to celebrate your birthday and send you wishes from every corner of the world.❤  @jenwinget #HappyBirthdayJenniferWinget https://t.co/BRMDkhrT3g"
2020-05-29 20:41:08+00:00,"RT @SharmaKadambini: *Need urgent help!* 🙏

Please share the details of a *Covid-19 survivor* with *O+ blood group* in *Delhi* who is willi…",khan_khan495,rudrapur india,"Techie|Altruist|Optimist|Debonair|Real|
Epicure| Broad Minded|Pacifist|Pathan|",876,805,22196,False,"*Need urgent help!* 🙏

Please share the details of a *Covid-19 survivor* with *O+ blood group* in *Delhi* who is willing to donate plasma. A patient needs urgent help. 

Please reach *Nikhil - +919995200747 / Ishaan - +918105002344*"
2020-05-29 20:41:10+00:00,RT @MumbaiMirror: .@RailMinIndia appeals to persons vulnerable to #COVID19 to avoid travel unless essential https://t.co/F34rR87i9A,DaisyDcruz1,mumbai india,Reading novels and travelling all over places and adventure.....life is full of journey and challenges and face and fight for the problems of life,156,223,25494,False,.@RailMinIndia appeals to persons vulnerable to #COVID19 to avoid travel unless essential https://t.co/F34rR87i9A
2020-05-29 20:41:11+00:00,"RT @jetairways2020: Airlines globally are suffering due to the #coronavirus at this moment, but once the pandemic eases people will want an…",jetairways2020,mumbai india,"India’s 🇮🇳 best premium airline based at @CSMIA_Official & @DelhiAirport’s, presently defunct, expected to resume operations late 2020 follow for live news.",909,1988,9195,False,"Airlines globally are suffering due to the #coronavirus at this moment, but once the pandemic eases people will want and need to travel once again, a very good opportunity to #MakeJetFlyAgain to move cargo and people to where they need to be. https://t.co/Tml6mNZniV"
2020-05-29 20:41:19+00:00,RT @republic: Meerut: Monkeys run away with test samples of suspected COVID-19 patients https://t.co/rP6cOgYSI4,rohitsinghmum,mumbai india,#thinker #predator #traveler #withyou #freedom,76,680,11908,False,Meerut: Monkeys run away with test samples of suspected COVID-19 patients https://t.co/rP6cOgYSI4
2020-05-29 20:41:27+00:00,"@DavidBrodyCBN @PressSec @700club @FreeformTV @realDonaldTrump @kayleighmcenany Look at this tweet of Chinese officer sitting in Beijing. He literally accused US for spreading COVID 19.

How on earth he using Twitter in Beijing when it is banned in China.

And on top of it no action by Twitter against his account.

Twitter is a weapon of China against US. https://t.co/RtdISYgGMT",abhishekanand_g,new delhi india,PROUD TO BE INDIAN🤘🤘,383,2992,20194,False,
2020-05-29 20:41:32+00:00,"Random click 📸...
.
.
.
.
.
.
.
.
.
#filters #gta #comicart #homequarantine #home #lockdown #loveandpeace https://t.co/P8pYRUZqkH",kartikkush1,mumbai india,Freelance Music producer and Song writer,53,312,175,False,
2020-05-29 20:41:32+00:00,"@WhiteHouse @PressSec @realDonaldTrump Look at this tweet of Chinese officer sitting in Beijing. He literally accused US for spreading COVID 19.

How on earth he using Twitter in Beijing when it is banned in China.

And on top of it no action by Twitter against his account.

Twitter is a weapon of China against US. https://t.co/FC8pAKN7Uq",abhishekanand_g,new delhi india,PROUD TO BE INDIAN🤘🤘,383,2992,20194,False,
2020-05-29 20:41:33+00:00,"La Liga season to restart on June 11 with Sevilla-Real Betis

@narendramodi @PMOIndia @SrBachchan @TSeries @COVIDNewsByMIB @coronavirus 
#Corona...
https://t.co/Fi8uwXzx1s",CoronaIndiaLive,india,We provide updates on coronavirus outbreak in India,9,15,1724,False,
2020-05-29 20:41:35+00:00,"RT @charliekirk11: BREAKING:

President Trump just announced that the US will be TERMINATING our relationship with the WHO—the Wuhan Health…",Imjatin3,delhi india,Sr. Safety Scientist at Eli Lilly Pharmaceutical and a True Nationalist~BharatWaasi | Padha-Likha Naujawaan | Andh-Bhakt bolke apni bezzatti na karwayen 🙏🌷,193,786,1134,False,"BREAKING:

President Trump just announced that the US will be TERMINATING our relationship with the WHO—the Wuhan Health Organization!

RT if you are THRILLED this is finally happening!"
2020-05-29 20:41:38+00:00,"RT @JenWingetTeam: Not even Corona could stop your EXTENDED FAMILY to Cut your Birthday cake TOGETHER!!!
Here is how they got together to c…",jennimy_love,new delhi india,"I am a big @jenwinget fan n a @priyankachopra fan too. love Anushka sharma too. Crazy but
THE MOST HONEST PERSON YOU'd EVER COME ACROSS",149,59,5288,False,"Not even Corona could stop your EXTENDED FAMILY to Cut your Birthday cake TOGETHER!!!
Here is how they got together to celebrate your birthday and send you wishes from every corner of the world.❤  @jenwinget #HappyBirthdayJenniferWinget https://t.co/BRMDkhrT3g"
2020-05-29 20:41:54+00:00,"RT @Advaidism: Pandemic - Locusts - Earthquake - Cyclone.

A Volcanic eruption and a Solar Flare are the only things missing from 2020 now.",morpheus_AJ,india,Football | Movies | Politics,1147,2711,72474,False,"Pandemic - Locusts - Earthquake - Cyclone.

A Volcanic eruption and a Solar Flare are the only things missing from 2020 now."
2020-05-29 20:41:56+00:00,"RT @amitanatverlal: When the pandemic is over, many people will be tested positive for being home addicts.",romram75,india mumbai,"ツ Hello Everyone this is RomRam75 ☜═ツ , ⏠⏝⏠⎠I am not a Freak I am Unique. :)
Me Love all Hack The Planet My Motto :) \m/ My Life,My Way,My Destinyツ.🇮🇳🇦🇪",687,2535,37752,False,"When the pandemic is over, many people will be tested positive for being home addicts."
2020-05-29 20:41:57+00:00,Trump: U.S. will terminate relationship with the World Health Organization in wake of Covid-19... https://t.co/eWoo6fjVvt via @statnews,Eldhothomas_,kerala india,Research | MG university | @UNEP,311,727,12859,False,
2020-05-29 20:41:57+00:00,"RT @himantabiswa: 📌Alert ~  33 new cases of #COVID19+ 

11 Golaghat, 11 Biswanath Chariali, 9 Udalguri, 2 Darrang 

↗️Total cases 1057
↗️Re…",AvishekKoiri,india assam,"This bio is probably outdated,really, nothing to see here.😜 
Re-constructing again........👷‍♂️👷‍♂️👷‍♂️",20,144,525,False,"📌Alert ~  33 new cases of #COVID19+ 

11 Golaghat, 11 Biswanath Chariali, 9 Udalguri, 2 Darrang 

↗️Total cases 1057
↗️Recovered 125
↗️Active cases 925
↗️Deaths 04

Update 11:59 pm / May 29 / Day's total as of now 177

#AssamCovidCount https://t.co/jbowtjyZZj"
2020-05-29 20:41:58+00:00,RT @the_hindu: U.S. President #DonaldTrump said he is terminating the U.S. relationship with the World Health Organization over its handlin…,varunsingh_01,india,Proud to be an Indian 🇮🇳,109,150,11155,False,"U.S. President #DonaldTrump said he is terminating the U.S. relationship with the World Health Organization over its handling of the coronavirus, saying the #WHO had essentially become a puppet organization of China.
https://t.co/CQqBliEV9o"
2020-05-29 20:42:00+00:00,"RT @azeema_1: Cheen ko Jawab:- 

""Sena Degi Bullet se, Aap Dijiye Wallet se""

#BoycottMadeInChina

All Software in a Week.
All Hardware in…",wickedchandy,india,"PROUD BHARTIYA, 
SEEKER, 
RED DEVIL.",16042,13330,18239,False,"Cheen ko Jawab:- 

""Sena Degi Bullet se, Aap Dijiye Wallet se""

#BoycottMadeInChina

All Software in a Week.
All Hardware in a Year.

""Beginning Today.""
#JaiHind  🇮🇳

#IndiaChinaFaceOff #IndianArmy #laddakh #Kashmir #earthquakes
#Pakistan #coronavirus
#Trump #ModiKaSixer https://t.co/vPzTkaMO3b"
